throttle control on!
PID Controller Initialised
0.302769 0.00260938 2.80355
PID Controller Initialised
1.25 0 0.05
Listening to port 4567
Connected!!!
0.2194|-1|-18.0055|0.70193|37.4663
0.6895|-1|-22.6077|0.11462|37.3555
1.018|-1|-24.5637|-0.288925|37.2711
1.3923|-1|-24.5637|-0.75909|36.7246
1.696|-1|-24.5637|-1.13518|35.1849
1.9301|-1|-24.5637|-1.42433|33.8494
2.1531|-1|-24.5637|-1.70252|32.1261
2.2119|-0.895282|-24.5637|-1.76782|31.2815
2.2332|-0.802425|-24.5637|-1.79257|30.0245
2.1782|-0.577545|-21.9457|-1.72|28.8465
2.0573|-0.361555|-19.6243|-1.56558|27.7613
1.8874|-0.177666|-14.0023|-1.35075|26.7644
1.6876|-0.0377498|-8.6025|-1.09951|25.7699
1.4016|0.286851|-4.0053|-0.7377|24.407
1.1866|0.149798|-0.5074|-0.4725|23.3502
0.9851|0.170387|7.6076|-0.2213|22.2325
0.7426|0.356817|4.1813|0.083875|20.8531
0.5784|0.185504|4.696|0.28521|19.8451
0.4359|0.166674|9.3568|0.46225|18.973
0.262|0.306674|5.0739|0.681195|19.1563
0.1382|0.203338|4.6032|0.83344|19.107
0.0243|0.210005|8.1032|0.97532|19.6663
-0.1153|0.324623|5.5198|0.848895|20.2769
-0.2122|0.234804|5.6865|0.729905|20.6986
-0.2904|0.206812|8.5519|0.63309|21.3037
-0.3038|0.0299916|6.3064|0.61958|21.8383
-0.2564|-0.154146|5.6066|0.68187|22.1037
-0.2041|-0.183186|1.1861|0.74749|22.4826
-0.1573|-0.181526|-3.4173|0.805715|22.7254
-0.1088|-0.200692|-4.1433|0.866425|23.2336
-0.0821|-0.147444|-4.1018|0.89871|23.6806
-0.061|-0.137974|-4.581|0.924805|24.3016
-0.055|-0.0973134|-3.2498|0.93155|24.7887
-0.0564|-0.075996|-3.013|0.92943|25.308
-0.0683|-0.0427776|-1.9965|0.91403|26.0006
-0.0836|-0.028395|-1.4636|0.894735|26.5154
-0.0962|-0.0318987|-0.6331|0.87912|26.8508
-0.125|0.0225647|-0.2735|0.84231|27.4981
-0.1417|-0.00593222|-0.3611|0.82204|27.9701
-0.0878|-0.219953|1.0005|0.892945|28.4129
-0.0177|-0.286548|0.288|0.98138|28.837
0.0245|-0.22117|-5.0625|0.967265|29.1148
0.0842|-0.288527|-6.7274|0.891765|29.7468
0.1081|-0.195678|-5.0929|0.86368|30.2573
0.1071|-0.125847|-6.7769|0.866175|30.8555
0.0926|-0.0838503|-4.4556|0.884975|31.152
0.058|-0.0171745|-2.7098|0.92923|31.592
-0.0082|0.0914824|-1.6599|0.98644|32.1869
-0.0687|0.0939989|0.007|0.9111|32.6515
-0.1504|0.178563|2.7234|0.807915|33.302
-0.2076|0.127736|2.7863|0.73764|33.7629
-0.2549|0.114967|4.9004|0.67901|34.1366
-0.2996|0.121993|3.6297|0.623265|34.5735
-0.3222|0.0677181|3.3105|0.59612|34.9535
-0.3228|0.007064|3.4862|0.59647|35.1984
-0.2955|-0.0786496|2.1293|0.63199|35.3477
-0.1721|-0.384983|0.6129|0.791045|35.4913
0.0878|-0.846587|-1.5299|0.877255|35.7144
0.4125|-1|-9.1883|0.46814|35.9891
0.6183|-0.858223|-20.7283|0.216835|36.0972
0.7749|-0.769724|-24.5637|0.023545|35.9654
0.868|-0.622152|-21.0193|-0.089655|35.6528
0.8877|-0.424652|-18.8068|-0.11061|35.2934
0.8053|-0.115563|-15.1175|-0.002505|33.9342
0.6778|0.0477119|-10.18|0.159125|32.8466
0.4596|0.366859|-2.4527|0.43641|31.3784
0.2235|0.487943|1.6291|0.73243|30.0441
0.0718|0.297066|9.6078|0.917835|29.9465
0.0119|0.0578049|12.6349|0.98812|30.063
-0.0249|0.00424975|7.863|0.967035|30.4796
-0.0506|-0.0189565|1.8815|0.935465|30.993
-0.0777|-0.00662369|0.5426|0.90152|31.6701
-0.094|-0.0317216|-0.0376|0.881685|32.1564
-0.1068|-0.0373799|0.2707|0.86586|32.618
-0.1138|-0.0512242|-0.3567|0.8574|32.9131
-0.1263|-0.0316905|-0.4982|0.8415|33.4813
-0.1203|-0.0850589|-0.8443|0.849925|33.8973
0.0399|-0.565974|-0.3559|0.942115|34.3016
0.2299|-0.707646|-1.6901|0.703125|34.7017
0.4479|-0.853318|-13.713|0.429225|35.0447
0.5608|-0.59431|-17.2548|0.293355|35.1505
0.6146|-0.446513|-20.8966|0.22906|35.0232
0.6055|-0.268995|-14.4214|0.24358|34.9538
0.5402|-0.093074|-10.7265|0.328015|34.9144
0.4289|0.0684683|-6.2885|0.46944|34.8927
0.2853|0.201756|-1.8905|0.650555|34.9003
0.0678|0.474614|2.148|0.926125|34.9948
-0.0994|0.384478|5.4802|0.86739|35.15
-0.296|0.527199|12.3017|0.62017|35.4697
-0.4098|0.330589|10.0483|0.48206|35.81
-0.4822|0.237701|13.6163|0.39363|35.9557
-0.513|0.131737|8.7011|0.35721|36.1338
-0.4107|-0.271317|6.3789|0.49174|36.2201
-0.1701|-0.73145|3.7298|0.799405|36.2716
0.1702|-1|-6.3466|0.770235|36.2733
0.4124|-0.913819|-17.8499|0.47239|36.3054
0.691|-1|-24.5637|0.12232|36.3087
0.8476|-0.809615|-22.4091|-0.06733|36.1542
0.9427|-0.66845|-24.5637|-0.18313|35.7616
0.9675|-0.481394|-19.804|-0.210615|34.446
0.925|-0.282261|-16.2749|-0.154125|33.2079
0.7836|0.0357772|-11.5985|0.02757|31.7521
0.6318|0.109246|-6.6202|0.21784|30.6871
0.4056|0.385258|1.3308|0.50431|29.2125
0.1745|0.46851|3.1675|0.79343|29.1169
0.0511|0.203796|10.0678|0.942295|29.1057
-0.0783|0.26|12.1491|0.895655|29.4048
-0.1169|0.0174295|5.5312|0.851945|29.8718
-0.1364|-0.0298584|6.9363|0.828525|30.3403
-0.1443|-0.0596112|0.8721|0.81923|30.771
-0.1476|-0.0711232|-0.3101|0.815335|31.1768
-0.1489|-0.0759482|-1.0539|0.81381|31.704
-0.1496|-0.077028|-1.3417|0.812965|32.0963
-0.1527|-0.0689625|-1.4624|0.80897|32.6154
-0.158|-0.0607777|-1.4894|0.802235|33.0025
-0.1279|-0.168803|-1.2877|0.84163|33.386
0.0234|-0.554463|-1.0831|0.963185|33.8877
0.1568|-0.545078|-3.7837|0.79733|34.3975
0.2265|-0.388186|-13.4253|0.71339|34.6751
0.2516|-0.271404|-13.1906|0.684245|34.9256
0.2184|-0.0984748|-9.2683|0.72866|35.3089
0.1485|0.0251915|-6.3488|0.81787|35.5987
0.0123|0.252272|-2.0255|0.991435|36.0062
-0.1105|0.252173|1.0661|0.855735|36.3441
-0.2718|0.409655|6.7431|0.652185|36.8494
-0.3778|0.287698|6.7407|0.52245|37.2178
-0.4753|0.294628|10.6777|0.401|37.4418
-0.5097|0.12947|7.6288|0.361155|37.5935
-0.5096|0.0340466|7.802|0.363005|37.6585
-0.4926|-0.0171951|3.6731|0.3851|37.6894
-0.4497|-0.101622|1.2875|0.44002|37.7199
-0.4121|-0.0970724|0.0065|0.486755|37.7431
-0.346|-0.196084|-2.1042|0.570805|37.7986
-0.1744|-0.543358|-1.9905|0.79058|37.9361
-0.0136|-0.56173|-4.4658|0.99104|38.0709
0.1232|-0.536185|-13.1476|0.83916|38.1758
0.2176|-0.446464|-13.6069|0.72328|38.4378
0.2615|-0.318858|-12.9683|0.67093|38.8179
0.2283|-0.0932483|-10.7253|0.716285|39.0928
0.1767|-0.0265011|-7.5351|0.781705|39.271
0.0679|0.166626|-1.8949|0.920565|39.5402
-0.0695|0.288589|-0.2262|0.906255|39.842
-0.2208|0.373944|4.602|0.716435|40.1702
-0.4146|0.552853|7.6511|0.47206|40.5942
-0.5359|0.38772|9.7849|0.32406|40.8021
-0.5815|0.190815|14.2577|0.270845|40.7639
-0.4947|-0.205365|10.1293|0.385965|40.7035
-0.3766|-0.32789|5.2067|0.535155|40.6655
-0.2392|-0.422975|-4.6978|0.70787|40.5757
-0.061|-0.591154|-7.7609|0.93266|40.5631
0.0503|-0.437426|-10.138|0.93156|40.6522
0.1238|-0.354028|-14.3425|0.841575|40.8271
0.1508|-0.232231|-10.4993|0.81015|41.1723
0.131|-0.0953723|-8.4144|0.83724|41.5275
0.0371|0.140704|-5.3695|0.95832|41.9816
-0.1697|0.52028|-1.948|0.777535|42.5613
-0.3219|0.414128|3.9539|0.590015|42.9147
-0.4691|0.445902|13.4433|0.406265|43.0525
-0.5914|0.414665|10.7895|0.254635|43.1109
-0.6752|0.333862|11.5839|0.15181|43.0569
-0.7111|0.212297|10.803|0.10933|42.9325
-0.6971|0.0699803|8.7829|0.129325|42.7746
-0.6232|-0.118701|5.7438|0.224695|42.6028
-0.527|-0.208971|2.1858|0.34606|42.4881
-0.4067|-0.311899|-2.5312|0.49764|42.3721
-0.2132|-0.575148|-4.7879|0.743175|42.2675
-0.0247|-0.618138|-7.3611|0.97855|42.2417
0.1396|-0.600401|-13.9424|0.817285|42.2584
0.2608|-0.516944|-15.0171|0.66794|42.4392
0.3234|-0.372453|-14.5737|0.59262|42.6395
0.3195|-0.18567|-12.4873|0.60082|42.8146
0.2142|0.129932|-8.875|0.737515|43.043
0.0688|0.286198|-4.2054|0.92127|43.2247
-0.1106|0.436124|3.6846|0.85278|43.3936
-0.3015|0.52695|7.5913|0.61358|43.6274
-0.5395|0.732464|11.3394|0.313725|43.8859
-0.6799|0.50312|13.6101|0.143105|43.9321
-0.7656|0.377711|18.7479|0.038715|43.6997
-0.7868|0.205354|13.0144|0.01544|43.5502
-0.7676|0.0882805|9.8791|0.04146|43.3101
-0.7242|0.00918414|5.5702|0.09692|43.1513
-0.6232|-0.181254|2.6433|0.22605|42.9144
-0.5362|-0.166946|0.6659|0.3341|42.7687
-0.3915|-0.3715|-4.095|0.51786|42.5786
-0.2388|-0.439538|-3.7373|0.709135|42.4988
-0.0942|-0.460364|-8.8512|0.88948|42.4581
0.0245|-0.423754|-10.5521|0.96344|42.5419
0.1205|-0.389494|-11.0728|0.844575|42.8714
0.135|-0.165747|-10.1575|0.830525|43.2293
0.0955|-0.00264532|-9.301|0.8826|43.5719
0.7062|-1|-3.7073|0.086715|43.9777
0.3774|0.720244|0.3702|0.54469|44.3896
-0.1629|1|-24.5637|0.76936|43.9785
-0.1902|0.0477463|18.4424|0.760885|43.6037
-0.2543|0.170988|25|0.67892|43.5424
-0.3558|0.3075|1.63|0.550175|43.7269
-0.4883|0.435801|4.711|0.383|43.9993
-0.5669|0.309967|8.1238|0.287445|44.0886
-0.6108|0.227569|11.3314|0.234305|43.9767
-0.5894|0.039556|8.1855|0.26432|43.9041
-0.5241|-0.101923|6.1256|0.34814|43.8104
-0.4242|-0.228066|1.4252|0.474745|43.7237
-0.2607|-0.455194|-2.1117|0.6823|43.6462
-0.1746|-0.263812|-5.2653|0.786055|43.6265
-0.0593|-0.38043|-10.9435|0.93164|43.6373
0.0058|-0.259417|-6.159|0.989495|43.7814
0.0935|-0.349574|-9.0744|0.87874|44.184
0.1176|-0.178872|-6.0491|0.851795|44.5985
0.082|-0.000935631|-8.303|0.89928|45.0558
0.0036|0.142784|-4.0355|0.99942|45.4044
-0.1479|0.393979|0.4129|0.80755|45.8751
-0.2799|0.380006|4.0059|0.643525|46.2467
-0.4399|0.508096|10.2858|0.442125|46.4965
-0.5247|0.324313|9.9365|0.339885|46.6083
-0.5604|0.19893|13.1387|0.297715|46.5305
-0.5419|0.0427901|8.5442|0.32355|46.4781
-0.4739|-0.115337|5.4096|0.411025|46.4178
-0.3658|-0.259534|1.5061|0.548155|46.36
-0.2326|-0.369625|-2.4471|0.71591|46.3182
-0.0926|-0.430836|-6.052|0.89125|46.3173
0.0357|-0.436973|-8.8043|0.94896|46.3946
0.1352|-0.386709|-10.3346|0.826025|46.5866
0.1919|-0.284384|-10.488|0.75729|46.8719
0.1978|-0.144267|-9.2314|0.752455|47.1608
0.1245|0.0996427|-6.6733|0.84804|47.5093
-0.0338|0.385961|-3.1703|0.949835|47.8538
-0.3038|0.781658|2.9274|0.60675|48.3032
-0.4171|0.377734|10.0854|0.47296|48.4359
-0.5221|0.387617|19.9778|0.342125|48.4462
-0.6143|0.38125|9.8797|0.227515|48.3945
-0.6898|0.35909|10.1268|0.133975|48.3258
-0.7644|0.381148|9.9676|0.04077|48.1414
-0.7851|0.238352|9.4136|0.01759|47.9943
-0.746|0.0608085|9.965|0.069455|47.5862
